image_path,image_id,class_id,class_name,group,fold
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG063.jpg,DG063,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG064.jpg,DG064,2,Đùi gà Baby (cắt ngắn),dg nen vang nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG065.jpg,DG065,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG066.jpg,DG066,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG067.jpg,DG067,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG068.jpg,DG068,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG069.jpg,DG069,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG070.jpg,DG070,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG071.jpg,DG071,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG072.jpg,DG072,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG073.jpg,DG073,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG074.jpg,DG074,2,Đùi gà Baby (cắt ngắn),dg nen vang dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG075.jpg,DG075,2,Đùi gà Baby (cắt ngắn),dg nen sang dung,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG076.jpg,DG076,2,Đùi gà Baby (cắt ngắn),dg nen sang dung,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG077.jpg,DG077,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG078.jpg,DG078,2,Đùi gà Baby (cắt ngắn),dg nen sang dung,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG079.jpg,DG079,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG080.jpg,DG080,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG081.jpg,DG081,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG082.jpg,DG082,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG083.jpg,DG083,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG084.jpg,DG084,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG085.jpg,DG085,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG086.jpg,DG086,2,Đùi gà Baby (cắt ngắn),dg nen sang toi nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG087.jpg,DG087,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG088.jpg,DG088,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG089.jpg,DG089,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG090.jpg,DG090,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG091.jpg,DG091,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG092.jpg,DG092,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG093.jpg,DG093,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG094.jpg,DG094,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG095.jpg,DG095,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG096.jpg,DG096,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG097.jpg,DG097,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG098.jpg,DG098,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG099.jpg,DG099,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG100.jpg,DG100,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG101.jpg,DG101,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG102.jpg,DG102,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG103.jpg,DG103,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG104.jpg,DG104,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG105.jpg,DG105,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG106.jpg,DG106,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG107.jpg,DG107,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG108.jpg,DG108,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG109.jpg,DG109,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG110.jpg,DG110,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG111.jpg,DG111,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG112.jpg,DG112,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG113.jpg,DG113,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG114.jpg,DG114,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG115.jpg,DG115,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG116.jpg,DG116,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG117.jpg,DG117,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG118.jpg,DG118,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG119.jpg,DG119,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG120.jpg,DG120,2,Đùi gà Baby (cắt ngắn),dg nen xam dung,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG121.jpg,DG121,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG122.jpg,DG122,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG123.jpg,DG123,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG124.jpg,DG124,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG125.jpg,DG125,2,Đùi gà Baby (cắt ngắn),dg dau vang men dung,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG126.jpg,DG126,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG127.jpg,DG127,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG128.jpg,DG128,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG129.jpg,DG129,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG130.jpg,DG130,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG131.jpg,DG131,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG132.jpg,DG132,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG133.jpg,DG133,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG134.jpg,DG134,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG135.jpg,DG135,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG136.jpg,DG136,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG137.jpg,DG137,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG138.jpg,DG138,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG139.jpg,DG139,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG140.jpg,DG140,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG141.jpg,DG141,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG142.jpg,DG142,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG143.jpg,DG143,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG144.jpg,DG144,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG145.jpg,DG145,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG146.jpg,DG146,2,Đùi gà Baby (cắt ngắn),dg nen xam nam ngang,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG147.jpg,DG147,2,Đùi gà Baby (cắt ngắn),dg dai nen xam,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG148.jpg,DG148,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG149.jpg,DG149,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG150.jpg,DG150,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG151.jpg,DG151,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG152.jpg,DG152,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG153.jpg,DG153,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG154.jpg,DG154,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG155.jpg,DG155,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG156.jpg,DG156,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG157.jpg,DG157,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG158.jpg,DG158,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG159.jpg,DG159,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG160.jpg,DG160,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG161.jpg,DG161,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG162.jpg,DG162,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG163.jpg,DG163,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG164.jpg,DG164,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG165.jpg,DG165,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG166.jpg,DG166,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG167.jpg,DG167,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG168.jpg,DG168,2,Đùi gà Baby (cắt ngắn),dg dai nen xanh,3
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG169.jpg,DG169,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG170.jpg,DG170,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG171.jpg,DG171,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG172.jpg,DG172,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG173.jpg,DG173,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG174.jpg,DG174,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG175.jpg,DG175,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG176.jpg,DG176,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG177.jpg,DG177,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG178.jpg,DG178,2,Đùi gà Baby (cắt ngắn),dg nen xanh dung,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG179.jpg,DG179,2,Đùi gà Baby (cắt ngắn),dg nam nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG180.jpg,DG180,2,Đùi gà Baby (cắt ngắn),dg nam nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG181.jpg,DG181,2,Đùi gà Baby (cắt ngắn),dg nam nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG182.jpg,DG182,2,Đùi gà Baby (cắt ngắn),dg nam nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG183.jpg,DG183,2,Đùi gà Baby (cắt ngắn),dg nam nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG184.jpg,DG184,2,Đùi gà Baby (cắt ngắn),dg nam nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG185.jpg,DG185,2,Đùi gà Baby (cắt ngắn),dg nam nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG186.jpg,DG186,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG187.jpg,DG187,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG188.jpg,DG188,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG189.jpg,DG189,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG190.jpg,DG190,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG191.jpg,DG191,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG192.jpg,DG192,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG193.jpg,DG193,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG194.jpg,DG194,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG195.jpg,DG195,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG196.jpg,DG196,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG197.jpg,DG197,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG198.jpg,DG198,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG199.jpg,DG199,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG200.jpg,DG200,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG201.jpg,DG201,2,Đùi gà Baby (cắt ngắn),dg dung nen trang,5
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG202.jpg,DG202,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG203.jpg,DG203,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG204.jpg,DG204,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG205.jpg,DG205,2,Đùi gà Baby (cắt ngắn),dg dung nen vang,1
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG206.jpg,DG206,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG207.jpg,DG207,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG208.jpg,DG208,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG209.jpg,DG209,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG210.jpg,DG210,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG211.jpg,DG211,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG212.jpg,DG212,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG213.jpg,DG213,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG214.jpg,DG214,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG215.jpg,DG215,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG216.jpg,DG216,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG217.jpg,DG217,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG218.jpg,DG218,2,Đùi gà Baby (cắt ngắn),dg dung tren ghe,4
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG219.jpg,DG219,2,Đùi gà Baby (cắt ngắn),df nen xanh la nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG220.jpg,DG220,2,Đùi gà Baby (cắt ngắn),df nen xanh la nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG221.jpg,DG221,2,Đùi gà Baby (cắt ngắn),df nen xanh la nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG222.jpg,DG222,2,Đùi gà Baby (cắt ngắn),df nen xanh la nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG223.jpg,DG223,2,Đùi gà Baby (cắt ngắn),df nen xanh la nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG224.jpg,DG224,2,Đùi gà Baby (cắt ngắn),df nen xanh la nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG225.jpg,DG225,2,Đùi gà Baby (cắt ngắn),df nen xanh la nam,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG226.jpg,DG226,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG227.jpg,DG227,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG228.jpg,DG228,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG229.jpg,DG229,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG230.jpg,DG230,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG231.jpg,DG231,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG232.jpg,DG232,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG233.jpg,DG233,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG234.jpg,DG234,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG235.jpg,DG235,2,Đùi gà Baby (cắt ngắn),dg nen bong nam,0
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG236.jpg,DG236,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
/kaggle/input/aio-hutech/train\Đùi gà Baby (cắt ngắn)\DG237.jpg,DG237,2,Đùi gà Baby (cắt ngắn),df nen bong dung,2
